timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
290551214,0.0,0.0,0.0,0.64859265,0.26821828,-0.043670654,0.29428846,0.17891069,0.18069178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.15933,101.17435,4.0662255,0.002904793,0.03038285,0.0025733747,0.0,0.0,0.0,0.0,0.0,0.0,0.002360778,0.0025224118,0.010533994,0.0,0.0,0.0,0.0,0.0,0.0
290752849,0.0,0.0,0.0,0.67563087,0.24864584,0.24742126,0.33980864,0.14653666,0.22291687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14871,101.16479,4.0650907,0.002884195,0.030358624,0.0025717842,0.0,0.0,0.0,0.0,0.0,0.0,0.0006731153,0.004350345,0.014697435,0.0,0.0,0.0,0.0,0.0,0.0
290953686,0.0,0.0,0.0,0.68487316,0.2309452,-0.48963928,0.30603415,0.16166781,0.26416785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14793,101.16421,4.064819,0.0029481829,0.030229343,0.0026111456,0.0,0.0,0.0,0.0,0.0,0.0,0.0012094893,0.004313853,0.01426868,0.0,0.0,0.0,0.0,0.0,0.0
291162460,0.0,0.0,0.0,0.65883505,0.2064213,0.12130737,0.28919187,0.18733855,0.2813226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.15057,101.1654,4.064862,0.0029381826,0.03028584,0.0025820662,0.0,0.0,0.0,0.0,0.0,0.0,0.0005394851,0.0018147939,0.0031045964,0.0,0.0,0.0,0.0,0.0,0.0
291363210,0.0,0.0,0.0,0.5873103,0.19693533,0.17921448,0.31455344,0.18004465,0.23369312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.13686,101.148346,4.063733,0.0029256695,0.030076379,0.002814265,0.0,0.0,0.0,0.0,0.0,0.0,0.00045336233,0.005281285,0.016931443,0.0,0.0,0.0,0.0,0.0,0.0
291568023,0.0,0.0,0.0,0.49560374,0.22366405,0.23968506,0.34975708,0.17859176,0.016662955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.12494,101.1325,4.0628805,0.0028438743,0.030435208,0.0025806583,0.0,0.0,0.0,0.0,0.0,0.0,0.0004884642,0.005138313,0.01602085,0.0,0.0,0.0,0.0,0.0,0.0
291764824,0.0,0.0,0.0,0.4604204,0.25653046,0.18659973,0.31246445,0.13783553,0.22415453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.11659,101.122444,4.062427,0.0028560446,0.030354064,0.0027185178,0.0,0.0,0.0,0.0,0.0,0.0,0.0004026825,0.00726856,0.024001116,0.0,0.0,0.0,0.0,0.0,0.0
291969652,0.0,0.0,0.0,0.4386084,0.2725389,0.2039032,0.29363245,0.14096275,0.31420496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.12103,101.12589,4.063089,0.003027211,0.030337118,0.0026184008,0.0,0.0,0.0,0.0,0.0,0.0,0.0009555545,0.016929945,0.054697093,0.0,0.0,0.0,0.0,0.0,0.0
292170409,0.0,0.0,0.0,0.4044252,0.2771601,0.041748047,0.30712563,0.14519927,0.15280077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.12919,101.13287,4.064159,0.002991152,0.03045071,0.0025814031,0.0,0.0,0.0,0.0,0.0,0.0,0.00096042873,0.011577719,0.043826472,0.0,0.0,0.0,0.0,0.0,0.0
292380014,0.0,0.0,0.0,0.38030466,0.28338736,0.1446228,0.28467298,0.15545768,0.27549505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.11872,101.121574,4.063805,0.0030523746,0.030428011,0.0025707912,0.0,0.0,0.0,0.0,0.0,0.0,0.0002561594,0.008057084,0.032725863,0.0,0.0,0.0,0.0,0.0,0.0
292580807,0.0,0.0,0.0,0.36696663,0.28648087,-2.2182312,0.3130662,0.12558731,0.2729775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.109955,101.11221,4.0636783,0.0030441943,0.030427193,0.0025855056,0.0,0.0,0.0,0.0,0.0,0.0,0.025548967,0.074070826,0.20651022,0.0,0.0,0.0,0.0,0.0,0.0
292781632,0.0,0.0,0.0,0.38301226,0.28525284,-3.813202,0.30996633,0.17265564,0.22765693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1144,101.11662,4.0646825,0.0028332972,0.030681904,0.002573459,0.0,0.0,0.0,0.0,0.0,0.0,0.061571013,0.13683024,0.39125922,0.0,0.0,0.0,0.0,0.0,0.0
292987201,0.0,0.0,0.0,0.4225211,0.29159933,-3.1945496,0.30417657,0.13976142,0.20155343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.12248,101.124985,4.065734,0.0027650031,0.030786425,0.0025758152,0.0,0.0,0.0,0.0,0.0,0.0,0.08647622,0.16128674,0.47791287,0.0,0.0,0.0,0.0,0.0,0.0
293188014,0.0,0.0,0.0,0.4633145,0.31393588,-2.5302734,0.30491158,0.119826384,0.15227342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.13228,101.13492,4.0665426,0.0027476007,0.030746084,0.0026579562,0.0,0.0,0.0,0.0,0.0,0.0,0.08363162,0.13995853,0.4383133,0.0,0.0,0.0,0.0,0.0,0.0
293388834,0.0,0.0,0.0,0.48239094,0.31277108,-1.7342682,0.35209352,0.12527704,-0.033421397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1272,101.129745,4.0656013,0.0028479225,0.030220244,0.0031310865,0.0,0.0,0.0,0.0,0.0,0.0,0.06986537,0.106671885,0.36586374,0.0,0.0,0.0,0.0,0.0,0.0
293597616,0.0,0.0,0.0,0.48825192,0.28901199,-1.0028381,0.4022243,0.15491982,-0.08362931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1181,101.12072,4.063786,0.00261475,0.030979102,0.0027618438,0.0,0.0,0.0,0.0,0.0,0.0,0.043972053,0.062526844,0.24214207,0.0,0.0,0.0,0.0,0.0,0.0
