timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
40114540,0.1972203,0.06016109,0.49813882
40124174,0.16165116,0.058819454,0.52274317
40135334,0.18185891,0.058455408,0.5040251
40144176,0.1923593,0.09126916,0.51039016
40154535,0.18184061,0.09475333,0.50329936
40164174,0.18143222,0.08535121,0.48710352
40165735,0.17971002,0.08535121,0.48714694
40174535,0.1791612,0.08128457,0.46538317
40184175,0.17972648,0.052683078,0.4878001
40194535,0.20047936,0.063645266,0.49070063
40204175,0.20048393,0.054570783,0.49088207
40205735,0.20225205,0.05460719,0.49265832
40214535,0.19078663,0.06778472,0.5163644
40224185,0.19078572,0.06959962,0.5163281
40225735,0.18892585,0.0694904,0.5109125
40234534,0.1851951,0.09105073,0.49964562
40245734,0.15941231,0.08201266,0.50229824
40254535,0.12823619,0.06734786,0.49609146
40265734,0.18038507,0.068179846,0.44557709
40274535,0.15225911,0.060015474,0.49198917
40285734,0.15942696,0.052974313,0.5028788
40294535,0.17366356,0.05333836,0.5207284
40305735,0.17366356,0.05333836,0.5207284
40316175,0.17366356,0.05333836,0.5207284
40325735,0.17366356,0.05333836,0.5207284
40336176,0.17366356,0.05333836,0.5207284
40345734,0.18614732,0.070468,0.46906656
40356934,0.15393087,0.06905355,0.48994464
40365735,0.1590562,0.059942666,0.4881761
40376934,0.16939318,0.052683078,0.48806065
40385735,0.1834389,0.06742068,0.4983411
40396934,0.19078115,0.0786741,0.51614666
40405735,0.19339597,0.0852784,0.4831601
