timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
44338845,217.64522,35.28,98738.0,1.1731708
44359376,217.89888,35.27,98735.0,1.1731352
44370841,217.72977,35.27,98737.0,1.1731589
44380424,218.3243,35.27,98730.0,1.1730757
44402869,218.15518,35.27,98732.0,1.1730995
44412479,218.15518,35.27,98732.0,1.1730995
44423384,218.40884,35.27,98729.0,1.1730639
44444361,218.3243,35.26,98730.0,1.1730757
44454713,218.23975,35.26,98731.0,1.1730876
44465498,218.23975,35.26,98731.0,1.1730876
44486362,218.07063,35.25,98732.99,1.1731113
44496368,217.89888,35.25,98735.0,1.1731352
44507389,218.07063,35.25,98732.99,1.1731113
44528365,217.98343,35.25,98734.0,1.1731232
44538372,217.89888,35.25,98735.0,1.1731352
44549361,217.72977,35.25,98737.0,1.1731589
44570376,217.98343,35.239998,98734.0,1.1731232
44580979,217.72977,35.239998,98737.0,1.1731589
44591422,217.72977,35.239998,98737.0,1.1731589
44613654,217.98343,35.239998,98734.0,1.1731232
44624360,217.81433,35.239998,98736.0,1.173147
44635382,218.15518,35.239998,98732.0,1.1730995
44657365,217.81433,35.239998,98736.0,1.173147
44668361,217.47346,35.239998,98740.0,1.1731945
44679423,217.81433,35.239998,98736.0,1.173147
44700408,218.3243,35.219997,98730.0,1.1730757
44711373,218.07063,35.219997,98732.99,1.1731113
44721520,218.23975,35.219997,98731.0,1.1730876
44742409,217.98343,35.219997,98734.0,1.1731232
44753361,217.72977,35.219997,98737.0,1.1731589
44763462,218.07063,35.219997,98732.99,1.1731113
44784431,218.3243,35.21,98730.0,1.1730757
44795423,217.81433,35.21,98736.0,1.173147
44806672,217.72977,35.21,98737.0,1.1731589
44827432,218.15518,35.21,98732.0,1.1730995
44839739,217.81433,35.21,98736.0,1.173147
44850376,217.55801,35.21,98738.99,1.1731826
44872361,218.07063,35.2,98732.99,1.1731113
44883373,217.72977,35.2,98737.0,1.1731589
44894371,217.89888,35.2,98735.0,1.1731352
44916422,217.55801,35.19,98738.99,1.1731826
44927473,217.55801,35.19,98738.99,1.1731826
44938396,217.38892,35.19,98741.0,1.1732064
44959401,217.55801,35.18,98738.99,1.1731826
44970374,217.55801,35.18,98738.99,1.1731826
44980361,218.07063,35.18,98732.99,1.1731113
45001360,217.64522,35.18,98738.0,1.1731708
45012361,217.64522,35.18,98738.0,1.1731708
45022709,218.3243,35.18,98730.0,1.1730757
45043360,217.89888,35.16,98735.0,1.1731352
45054647,217.72977,35.16,98737.0,1.1731589
45064374,217.47346,35.16,98740.0,1.1731945
45085360,217.38892,35.16,98741.0,1.1732064
45096361,217.38892,35.16,98741.0,1.1732064
45106849,217.30435,35.16,98742.0,1.1732183
45127372,217.38892,35.14,98741.0,1.1732064
45139368,217.30435,35.14,98742.0,1.1732183
45150613,217.30435,35.14,98742.0,1.1732183
45172360,217.47346,35.13,98740.0,1.1731945
45183484,217.2198,35.13,98743.0,1.1732302
45194360,217.2198,35.13,98743.0,1.1732302
45215565,217.2198,35.11,98743.0,1.1732302
45225463,216.87895,35.11,98747.0,1.1732777
45236364,216.87895,35.11,98747.0,1.1732777
45257361,217.55801,35.1,98738.99,1.1731826
45268219,216.87895,35.1,98747.0,1.1732777
45278361,217.05069,35.1,98744.99,1.1732539
45300862,216.70984,35.079998,98749.0,1.1733015
45311519,216.87895,35.079998,98747.0,1.1732777
45322412,216.87895,35.079998,98747.0,1.1732777
45344382,216.70984,35.059998,98749.0,1.1733015
45355396,216.70984,35.059998,98749.0,1.1733015
45366365,216.36897,35.059998,98753.0,1.173349
45389750,216.9635,35.04,98746.0,1.1732658
45400365,216.36897,35.04,98753.0,1.173349
45411383,216.53809,35.04,98750.99,1.1733252
45433477,216.79439,35.02,98748.0,1.1732895
45444474,216.87895,35.02,98747.0,1.1732777
45454408,216.79439,35.02,98748.0,1.1732895
45475432,216.79439,34.989998,98748.0,1.1732895
45486361,216.9635,34.989998,98746.0,1.1732658
45496424,216.45354,34.989998,98751.99,1.173337
45517583,216.9635,34.96,98746.0,1.1732658
45528362,216.87895,34.96,98747.0,1.1732777
45538433,216.53809,34.96,98750.99,1.1733252
45559429,216.70984,34.95,98749.0,1.1733015
45570361,216.70984,34.95,98749.0,1.1733015
45580408,216.9635,34.95,98746.0,1.1732658
45601501,217.05069,34.92,98744.99,1.1732539
