timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
40584814,0,0.0,0.0,0.0,0.0,-0.16217035,-3.707532e-05,6.1595165e-05,0.0,-0.009221421,0.002337631,-0.030944604,-0.054853864,-0.00926883,0.015398791,0.0,-0.0028703492,0.010057856,0.01571133,0.05245975,0.0,0.11656148,0.030944604,0.119857624,0.24090016,0.10013726,0.10267153,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
40689607,0,0.0,0.0,0.0,0.0,-0.16692147,-3.707532e-05,6.1595165e-05,0.0,-0.009328743,0.0023046816,-0.032185506,-0.055083763,-0.00926883,0.015398791,0.0,-0.00994475,0.0011009173,-0.0074338797,0.05245946,0.0,0.10469515,0.032185506,0.11958382,0.24066636,0.09994506,0.10266127,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
40787201,0,0.0,0.0,0.0,0.0,-0.17351042,-3.707532e-05,6.1595165e-05,0.0,-0.010261963,0.0013548125,-0.033613697,-0.05764928,-0.00926883,0.015398791,0.0,-0.010803189,-0.013440092,-0.015028035,0.05258501,0.0,0.10689605,0.033613697,0.11867611,0.23979156,0.0994259,0.102472894,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
40892011,0,0.0,0.0,0.0,0.0,-0.17807749,-3.707532e-05,6.1595165e-05,0.0,-0.01147821,0.0008157819,-0.0341373,-0.056606762,-0.00926883,0.015398791,0.0,-0.008160816,0.0022869303,0.00702581,0.053096388,0.0,0.11043238,0.0341373,0.118433625,0.23958176,0.09926656,0.10246045,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
40988807,0,0.0,0.0,0.0,0.0,-0.18061191,-3.707532e-05,6.1595165e-05,0.0,-0.012371263,0.0005132282,-0.034552105,-0.054011494,-0.00926883,0.015398791,0.0,-0.000460637,-0.0134377545,-0.009716551,0.053487655,0.0,0.11824063,0.034552105,0.11915457,0.24035227,0.099599265,0.10272097,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
41093596,0,0.0,0.0,0.0,0.0,-0.18325609,-3.707532e-05,6.1595165e-05,0.0,-0.013009386,0.00023821498,-0.034795318,-0.051347874,-0.00926883,0.015398791,0.0,-0.0010452106,-0.015379406,-0.009764048,0.053799115,0.0,0.11195756,0.034795318,0.12048827,0.24179538,0.10022996,0.1031435,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
41199226,0,0.0,0.0,0.0,0.0,-0.18776938,-3.707532e-05,6.1595165e-05,0.0,-0.013425449,5.2683452e-05,-0.035113774,-0.050836,-0.00926883,0.015398791,0.0,-0.00915308,0.0061415136,-0.012245493,0.05405502,0.0,0.10776564,0.035113774,0.12006252,0.24149892,0.099935316,0.10308956,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
41296801,0,0.0,0.0,0.0,0.0,-0.1923509,-3.707532e-05,6.1595165e-05,0.0,-0.013701584,-0.00029363993,-0.036280114,-0.051676165,-0.00926883,0.015398791,0.0,-0.012005078,-0.0027764123,-0.031774923,0.054186355,0.0,0.10780958,0.036280114,0.120613836,0.24218673,0.10014064,0.10330955,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
41400798,0,0.0,0.0,0.0,0.0,-0.19762324,-3.707532e-05,6.1595165e-05,0.0,-0.008409825,-0.0011735827,-0.037603598,-0.052901797,-0.00926883,0.015398791,0.0,0.25116438,0.19920686,0.33650634,0.0539059,0.0,0.11106648,0.037603598,0.120267004,0.24195832,0.09992087,0.10326839,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
41497636,0,0.0,0.0,0.0,0.0,-0.20223692,-3.707532e-05,6.1595165e-05,0.0,-0.0076653347,0.0025218008,-0.03507761,-0.049954507,-0.00926883,0.015398791,0.0,-0.7474467,1.1804317,0.9106406,0.052798025,0.0,0.10821665,0.03507761,0.119235426,0.24098572,0.09935888,0.103051506,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
